subject_id,session_id,run_id,task,median,scale,n_brain_voxels,source_volume_path
ICC133,1,001,rest10,280.1500549316406,151.61210708618165,107146,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_ICC133/_referencetype_standard/_run_001_session_1_task_name_rest10/sub-ICC133_ses-1_task-rest10_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz
ICC145A,1,002,videos,405.8835144042969,175.2799072265625,113172,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_ICC145A/_referencetype_standard/_run_002_session_1_task_name_videos/sub-ICC145A_ses-1_task-videos_dir-AP_run-002_bold_mcf_corrected_flirt.nii.gz
ICC147,1,002,videos,281.7010192871094,159.22134552001944,107146,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_ICC147/_referencetype_standard/_run_002_session_1_task_name_videos/sub-ICC147_ses-1_task-videos_dir-AP_run-002_bold_mcf_corrected_flirt.nii.gz
ICC147,2,001,videos,286.2035217285156,158.32614135742188,107146,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_ICC147/_referencetype_standard/_run_001_session_2_task_name_videos/sub-ICC147_ses-2_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz
ICC133A,1,001,rest10,411.13134765625,154.97344970703125,112686,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_ICC133A/_referencetype_standard/_run_001_session_1_task_name_rest10/sub-ICC133A_ses-1_task-rest10_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz
ICC135,1,001,rest10,277.4462890625,147.09046936035156,107146,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_ICC135/_referencetype_standard/_run_001_session_1_task_name_rest10/sub-ICC135_ses-1_task-rest10_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz
ICC149,1,002,videos,257.8158874511719,157.84427337646474,107146,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_ICC149/_referencetype_standard/_run_002_session_1_task_name_videos/sub-ICC149_ses-1_task-videos_dir-AP_run-002_bold_mcf_corrected_flirt.nii.gz
ICC149,1,001,videos,252.47604370117188,147.27640609741212,107146,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_ICC149/_referencetype_standard/_run_001_session_1_task_name_videos/sub-ICC149_ses-1_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz
ICC159,1,001,videos,363.21356201171875,229.65469665527348,107146,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_ICC159/_referencetype_standard/_run_001_session_1_task_name_videos/sub-ICC159_ses-1_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz
ICC151,1,001,videos,263.5511169433594,158.814705657959,107146,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_ICC151/_referencetype_standard/_run_001_session_1_task_name_videos/sub-ICC151_ses-1_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz
ICC159,2,001,videos,304.40692138671875,170.55786743164052,107146,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_ICC159/_referencetype_standard/_run_001_session_2_task_name_videos/sub-ICC159_ses-2_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz
ICC155A,1,002,videos,395.99041748046875,208.8875595092773,113172,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_ICC155A/_referencetype_standard/_run_002_session_1_task_name_videos/sub-ICC155A_ses-1_task-videos_dir-AP_run-002_bold_mcf_corrected_flirt.nii.gz
ICC153,1,001,videos,296.3831787109375,166.65452575683594,107146,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_ICC153/_referencetype_standard/_run_001_session_1_task_name_videos/sub-ICC153_ses-1_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz
ICC141,1,001,rest10,266.49468994140625,166.01573181152344,107146,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_ICC141/_referencetype_standard/_run_001_session_1_task_name_rest10/sub-ICC141_ses-1_task-rest10_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz
ICC153,1,002,videos,298.8348083496094,199.73378829956056,107146,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_ICC153/_referencetype_standard/_run_002_session_1_task_name_videos/sub-ICC153_ses-1_task-videos_dir-AP_run-002_bold_mcf_corrected_flirt.nii.gz
ICC139,1,001,rest10,442.11175537109375,228.74853515625,107128,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_ICC139/_referencetype_standard/_run_001_session_1_task_name_rest10/sub-ICC139_ses-1_task-rest10_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz
ICC153,2,001,videos,290.948486328125,197.46854476928712,107146,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_ICC153/_referencetype_standard/_run_001_session_2_task_name_videos/sub-ICC153_ses-2_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz
ICC155,1,002,videos,303.8594665527344,178.48736648559574,107146,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_ICC155/_referencetype_standard/_run_002_session_1_task_name_videos/sub-ICC155_ses-1_task-videos_dir-AP_run-002_bold_mcf_corrected_flirt.nii.gz
ICC155,1,001,videos,301.7884826660156,176.3878257751465,107146,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_ICC155/_referencetype_standard/_run_001_session_1_task_name_videos/sub-ICC155_ses-1_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz
ICC155,2,001,videos,287.72900390625,147.4411415100097,107146,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_ICC155/_referencetype_standard/_run_001_session_2_task_name_videos/sub-ICC155_ses-2_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz
ICC157,2,001,videos,272.96466064453125,158.71363983154296,107146,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_ICC157/_referencetype_standard/_run_001_session_2_task_name_videos/sub-ICC157_ses-2_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz
ICC165,2,002,videos,314.32623291015625,192.6947395324707,107146,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_ICC165/_referencetype_standard/_run_002_session_2_task_name_videos/sub-ICC165_ses-2_task-videos_dir-AP_run-002_bold_mcf_corrected_flirt.nii.gz
ICC155A,1,001,videos,361.829345703125,148.8941360473633,113172,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_ICC155A/_referencetype_standard/_run_001_session_1_task_name_videos/sub-ICC155A_ses-1_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz
ICC157,1,001,videos,284.8722229003906,167.6326446533203,107146,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_ICC157/_referencetype_standard/_run_001_session_1_task_name_videos/sub-ICC157_ses-1_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz
ICC161,1,001,videos,241.29823303222656,138.676522064209,107146,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_ICC161/_referencetype_standard/_run_001_session_1_task_name_videos/sub-ICC161_ses-1_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz
ICC145,1,001,rest10,292.25543212890625,196.14030532836915,107146,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_ICC145/_referencetype_standard/_run_001_session_1_task_name_rest10/sub-ICC145_ses-1_task-rest10_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz
ICC161,1,002,videos,241.61370849609375,120.89308319091788,107146,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_ICC161/_referencetype_standard/_run_002_session_1_task_name_videos/sub-ICC161_ses-1_task-videos_dir-AP_run-002_bold_mcf_corrected_flirt.nii.gz
ICC159,1,002,videos,421.4192810058594,221.15965423583987,107146,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_ICC159/_referencetype_standard/_run_002_session_1_task_name_videos/sub-ICC159_ses-1_task-videos_dir-AP_run-002_bold_mcf_corrected_flirt.nii.gz
ICC163,1,002,videos,247.74432373046875,148.493904876709,107146,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_ICC163/_referencetype_standard/_run_002_session_1_task_name_videos/sub-ICC163_ses-1_task-videos_dir-AP_run-002_bold_mcf_corrected_flirt.nii.gz
ICC147,1,001,rest10,280.23040771484375,160.92943038940422,107146,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_ICC147/_referencetype_standard/_run_001_session_1_task_name_rest10/sub-ICC147_ses-1_task-rest10_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz
ICC163,1,001,videos,246.4857177734375,153.374843597412,107146,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_ICC163/_referencetype_standard/_run_001_session_1_task_name_videos/sub-ICC163_ses-1_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz
ICC149,1,001,rest10,257.4486999511719,157.6586151123047,107146,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_ICC149/_referencetype_standard/_run_001_session_1_task_name_rest10/sub-ICC149_ses-1_task-rest10_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz
ICC169,2,001,videos,290.55401611328125,175.70419692993164,107146,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_ICC169/_referencetype_standard/_run_001_session_2_task_name_videos/sub-ICC169_ses-2_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz
ICC165,2,001,videos,316.4376525878906,189.01308517456056,107146,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_ICC165/_referencetype_standard/_run_001_session_2_task_name_videos/sub-ICC165_ses-2_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz
ICC165,1,001,videos,302.6235656738281,184.477587890625,107146,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_ICC165/_referencetype_standard/_run_001_session_1_task_name_videos/sub-ICC165_ses-1_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz
ICC177,2,001,rest10,264.34320068359375,179.62887420654283,107146,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_ICC177/_referencetype_standard/_run_001_session_2_task_name_rest10/sub-ICC177_ses-2_task-rest10_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz
ICC153,2,001,rest10,292.356689453125,200.62734985351562,107146,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_ICC153/_referencetype_standard/_run_001_session_2_task_name_rest10/sub-ICC153_ses-2_task-rest10_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz
ICC167,1,001,videos,340.2309875488281,169.02495117187482,107146,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_ICC167/_referencetype_standard/_run_001_session_1_task_name_videos/sub-ICC167_ses-1_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz
ICC167,2,001,videos,343.3550109863281,194.6034019470215,107146,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_ICC167/_referencetype_standard/_run_001_session_2_task_name_videos/sub-ICC167_ses-2_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz
ICC179,2,002,videos,323.2257995605469,196.75835647583008,107146,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_ICC179/_referencetype_standard/_run_002_session_2_task_name_videos/sub-ICC179_ses-2_task-videos_dir-AP_run-002_bold_mcf_corrected_flirt.nii.gz
ICC169,1,001,videos,352.31549072265625,227.835457611084,107146,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_ICC169/_referencetype_standard/_run_001_session_1_task_name_videos/sub-ICC169_ses-1_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz
ICC167,1,002,videos,342.0059814453125,185.70790100097656,107146,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_ICC167/_referencetype_standard/_run_002_session_1_task_name_videos/sub-ICC167_ses-1_task-videos_dir-AP_run-002_bold_mcf_corrected_flirt.nii.gz
ICC155,1,001,rest10,304.07672119140625,173.17018127441406,107146,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_ICC155/_referencetype_standard/_run_001_session_1_task_name_rest10/sub-ICC155_ses-1_task-rest10_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz
ICC179,2,001,videos,324.281494140625,199.71634750366215,107146,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_ICC179/_referencetype_standard/_run_001_session_2_task_name_videos/sub-ICC179_ses-2_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz
ICC177,1,001,videos,292.5860900878906,168.21609649658194,107146,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_ICC177/_referencetype_standard/_run_001_session_1_task_name_videos/sub-ICC177_ses-1_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz
ICC177,1,002,videos,302.3991394042969,173.46189346313474,107146,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_ICC177/_referencetype_standard/_run_002_session_1_task_name_videos/sub-ICC177_ses-1_task-videos_dir-AP_run-002_bold_mcf_corrected_flirt.nii.gz
ICC179,1,001,videos,324.95867919921875,202.83223114013663,107146,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_ICC179/_referencetype_standard/_run_001_session_1_task_name_videos/sub-ICC179_ses-1_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz
ICC183,1,001,videos,277.6923522949219,150.59034881591796,107146,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_ICC183/_referencetype_standard/_run_001_session_1_task_name_videos/sub-ICC183_ses-1_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz
ICC183,2,001,videos,286.9930725097656,184.19602432250974,107146,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_ICC183/_referencetype_standard/_run_001_session_2_task_name_videos/sub-ICC183_ses-2_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz
ICC157,2,001,rest10,320.5468444824219,187.820068359375,107146,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_ICC157/_referencetype_standard/_run_001_session_2_task_name_rest10/sub-ICC157_ses-2_task-rest10_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz
