subject,session,run,task,input_path,output_path,mask_used,output_exists,file_loadable,dims_match,n_volumes,input_shape,output_shape,n_brain_voxels,n_zero_outside_brain,pct_outside_zeroed,mean_signal_brain,brain_has_signal,n_zero_volumes,status,notes
ICC201,1_task_name_videos,001,videos,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_ICC201/_referencetype_standard/_run_001_session_1_task_name_videos/sub-ICC201_ses-1_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space_cycleGANS_preprocessed_data/_subject_id_ICC201/_referencetype_standard/_run_001_session_1_task_name_videos/sub-ICC201_ses-1_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt_masked.nii.gz,nihpd_asym_02-05_fcgmask_2mm.nii.gz,True,True,True,485,"(97, 116, 79, 485)","(97, 116, 79, 485)",107146,0,100.0,256.3372,True,0,PASS,
ICC201,2_task_name_rest10,001,rest10,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_ICC201/_referencetype_standard/_run_001_session_2_task_name_rest10/sub-ICC201_ses-2_task-rest10_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space_cycleGANS_preprocessed_data/_subject_id_ICC201/_referencetype_standard/_run_001_session_2_task_name_rest10/sub-ICC201_ses-2_task-rest10_dir-AP_run-001_bold_mcf_corrected_flirt_masked.nii.gz,nihpd_asym_02-05_fcgmask_2mm.nii.gz,True,True,True,1000,"(97, 116, 79, 1000)","(97, 116, 79, 1000)",107146,0,100.0,252.996,True,0,PASS,
ICC201,1_task_name_videos,002,videos,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_ICC201/_referencetype_standard/_run_002_session_1_task_name_videos/sub-ICC201_ses-1_task-videos_dir-AP_run-002_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space_cycleGANS_preprocessed_data/_subject_id_ICC201/_referencetype_standard/_run_002_session_1_task_name_videos/sub-ICC201_ses-1_task-videos_dir-AP_run-002_bold_mcf_corrected_flirt_masked.nii.gz,nihpd_asym_02-05_fcgmask_2mm.nii.gz,True,True,True,485,"(97, 116, 79, 485)","(97, 116, 79, 485)",107146,0,100.0,258.3909,True,0,PASS,
ICC201A,1_task_name_rest10,001,rest10,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_ICC201A/_referencetype_standard/_run_001_session_1_task_name_rest10/sub-ICC201A_ses-1_task-rest10_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space_cycleGANS_preprocessed_data/_subject_id_ICC201A/_referencetype_standard/_run_001_session_1_task_name_rest10/sub-ICC201A_ses-1_task-rest10_dir-AP_run-001_bold_mcf_corrected_flirt_masked.nii.gz,nihpd_asym_08-11_fcgmask_2mm.nii.gz,True,True,True,254,"(97, 116, 79, 254)","(97, 116, 79, 254)",113172,0,100.0,385.9683,True,0,PASS,
ICC201A,1_task_name_videos,001,videos,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_ICC201A/_referencetype_standard/_run_001_session_1_task_name_videos/sub-ICC201A_ses-1_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space_cycleGANS_preprocessed_data/_subject_id_ICC201A/_referencetype_standard/_run_001_session_1_task_name_videos/sub-ICC201A_ses-1_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt_masked.nii.gz,nihpd_asym_08-11_fcgmask_2mm.nii.gz,True,True,True,485,"(97, 116, 79, 485)","(97, 116, 79, 485)",113172,0,100.0,384.0103,True,0,PASS,
ICC203,1_task_name_rest10,001,rest10,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_ICC203/_referencetype_standard/_run_001_session_1_task_name_rest10/sub-ICC203_ses-1_task-rest10_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space_cycleGANS_preprocessed_data/_subject_id_ICC203/_referencetype_standard/_run_001_session_1_task_name_rest10/sub-ICC203_ses-1_task-rest10_dir-AP_run-001_bold_mcf_corrected_flirt_masked.nii.gz,nihpd_asym_02-05_fcgmask_2mm.nii.gz,True,True,True,1000,"(97, 116, 79, 1000)","(97, 116, 79, 1000)",107146,0,100.0,247.1908,True,0,PASS,
ICC203,1_task_name_videos,001,videos,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_ICC203/_referencetype_standard/_run_001_session_1_task_name_videos/sub-ICC203_ses-1_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space_cycleGANS_preprocessed_data/_subject_id_ICC203/_referencetype_standard/_run_001_session_1_task_name_videos/sub-ICC203_ses-1_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt_masked.nii.gz,nihpd_asym_02-05_fcgmask_2mm.nii.gz,True,True,True,485,"(97, 116, 79, 485)","(97, 116, 79, 485)",107146,0,100.0,227.2586,True,0,PASS,
ICC203,1_task_name_videos,002,videos,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_ICC203/_referencetype_standard/_run_002_session_1_task_name_videos/sub-ICC203_ses-1_task-videos_dir-AP_run-002_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space_cycleGANS_preprocessed_data/_subject_id_ICC203/_referencetype_standard/_run_002_session_1_task_name_videos/sub-ICC203_ses-1_task-videos_dir-AP_run-002_bold_mcf_corrected_flirt_masked.nii.gz,nihpd_asym_02-05_fcgmask_2mm.nii.gz,True,True,True,341,"(97, 116, 79, 341)","(97, 116, 79, 341)",107146,0,100.0,234.588,True,0,PASS,
ICC205,1_task_name_rest10,001,rest10,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_ICC205/_referencetype_standard/_run_001_session_1_task_name_rest10/sub-ICC205_ses-1_task-rest10_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space_cycleGANS_preprocessed_data/_subject_id_ICC205/_referencetype_standard/_run_001_session_1_task_name_rest10/sub-ICC205_ses-1_task-rest10_dir-AP_run-001_bold_mcf_corrected_flirt_masked.nii.gz,nihpd_asym_02-05_fcgmask_2mm.nii.gz,True,True,True,1000,"(97, 116, 79, 1000)","(97, 116, 79, 1000)",107146,0,100.0,247.7284,True,0,PASS,
ICC205,1_task_name_videos,001,videos,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_ICC205/_referencetype_standard/_run_001_session_1_task_name_videos/sub-ICC205_ses-1_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space_cycleGANS_preprocessed_data/_subject_id_ICC205/_referencetype_standard/_run_001_session_1_task_name_videos/sub-ICC205_ses-1_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt_masked.nii.gz,nihpd_asym_02-05_fcgmask_2mm.nii.gz,True,True,True,485,"(97, 116, 79, 485)","(97, 116, 79, 485)",107146,0,100.0,245.7345,True,0,PASS,
ICC205,2_task_name_videos,001,videos,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_ICC205/_referencetype_standard/_run_001_session_2_task_name_videos/sub-ICC205_ses-2_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space_cycleGANS_preprocessed_data/_subject_id_ICC205/_referencetype_standard/_run_001_session_2_task_name_videos/sub-ICC205_ses-2_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt_masked.nii.gz,nihpd_asym_02-05_fcgmask_2mm.nii.gz,True,True,True,485,"(97, 116, 79, 485)","(97, 116, 79, 485)",107146,0,100.0,251.4278,True,0,PASS,
ICC205,1_task_name_videos,002,videos,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_ICC205/_referencetype_standard/_run_002_session_1_task_name_videos/sub-ICC205_ses-1_task-videos_dir-AP_run-002_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space_cycleGANS_preprocessed_data/_subject_id_ICC205/_referencetype_standard/_run_002_session_1_task_name_videos/sub-ICC205_ses-1_task-videos_dir-AP_run-002_bold_mcf_corrected_flirt_masked.nii.gz,nihpd_asym_02-05_fcgmask_2mm.nii.gz,True,True,True,385,"(97, 116, 79, 385)","(97, 116, 79, 385)",107146,0,100.0,249.6872,True,0,PASS,
ICC205A,1_task_name_rest10,001,rest10,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_ICC205A/_referencetype_standard/_run_001_session_1_task_name_rest10/sub-ICC205A_ses-1_task-rest10_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space_cycleGANS_preprocessed_data/_subject_id_ICC205A/_referencetype_standard/_run_001_session_1_task_name_rest10/sub-ICC205A_ses-1_task-rest10_dir-AP_run-001_bold_mcf_corrected_flirt_masked.nii.gz,nihpd_asym_08-11_fcgmask_2mm.nii.gz,True,True,True,1000,"(97, 116, 79, 1000)","(97, 116, 79, 1000)",113172,0,100.0,397.3358,True,0,PASS,
ICC205A,1_task_name_videos,001,videos,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_ICC205A/_referencetype_standard/_run_001_session_1_task_name_videos/sub-ICC205A_ses-1_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space_cycleGANS_preprocessed_data/_subject_id_ICC205A/_referencetype_standard/_run_001_session_1_task_name_videos/sub-ICC205A_ses-1_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt_masked.nii.gz,nihpd_asym_08-11_fcgmask_2mm.nii.gz,True,True,True,485,"(97, 116, 79, 485)","(97, 116, 79, 485)",113172,0,100.0,397.2639,True,0,PASS,
ICC207,1_task_name_rest10,001,rest10,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_ICC207/_referencetype_standard/_run_001_session_1_task_name_rest10/sub-ICC207_ses-1_task-rest10_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space_cycleGANS_preprocessed_data/_subject_id_ICC207/_referencetype_standard/_run_001_session_1_task_name_rest10/sub-ICC207_ses-1_task-rest10_dir-AP_run-001_bold_mcf_corrected_flirt_masked.nii.gz,nihpd_asym_02-05_fcgmask_2mm.nii.gz,True,True,True,1000,"(97, 116, 79, 1000)","(97, 116, 79, 1000)",107146,0,100.0,264.6682,True,0,PASS,
ICC207,1_task_name_videos,001,videos,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_ICC207/_referencetype_standard/_run_001_session_1_task_name_videos/sub-ICC207_ses-1_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space_cycleGANS_preprocessed_data/_subject_id_ICC207/_referencetype_standard/_run_001_session_1_task_name_videos/sub-ICC207_ses-1_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt_masked.nii.gz,nihpd_asym_02-05_fcgmask_2mm.nii.gz,True,True,True,485,"(97, 116, 79, 485)","(97, 116, 79, 485)",107146,0,100.0,262.0452,True,0,PASS,
ICC207,1_task_name_videos,002,videos,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_ICC207/_referencetype_standard/_run_002_session_1_task_name_videos/sub-ICC207_ses-1_task-videos_dir-AP_run-002_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space_cycleGANS_preprocessed_data/_subject_id_ICC207/_referencetype_standard/_run_002_session_1_task_name_videos/sub-ICC207_ses-1_task-videos_dir-AP_run-002_bold_mcf_corrected_flirt_masked.nii.gz,nihpd_asym_02-05_fcgmask_2mm.nii.gz,True,True,True,400,"(97, 116, 79, 400)","(97, 116, 79, 400)",107146,0,100.0,260.0498,True,0,PASS,
ICC207A,1_task_name_videos,001,videos,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_ICC207A/_referencetype_standard/_run_001_session_1_task_name_videos/sub-ICC207A_ses-1_task-videos_dir-AP_run-001_bold_mcf_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space_cycleGANS_preprocessed_data/_subject_id_ICC207A/_referencetype_standard/_run_001_session_1_task_name_videos/sub-ICC207A_ses-1_task-videos_dir-AP_run-001_bold_mcf_flirt_masked.nii.gz,nihpd_asym_08-11_fcgmask_2mm.nii.gz,True,True,True,357,"(97, 116, 79, 357)","(97, 116, 79, 357)",113172,0,100.0,385.2812,True,0,PASS,
ICC211,1_task_name_videos,001,videos,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_ICC211/_referencetype_standard/_run_001_session_1_task_name_videos/sub-ICC211_ses-1_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space_cycleGANS_preprocessed_data/_subject_id_ICC211/_referencetype_standard/_run_001_session_1_task_name_videos/sub-ICC211_ses-1_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt_masked.nii.gz,nihpd_asym_02-05_fcgmask_2mm.nii.gz,True,True,True,485,"(97, 116, 79, 485)","(97, 116, 79, 485)",107146,0,100.0,253.104,True,0,PASS,
ICC211,2_task_name_rest10,001,rest10,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_ICC211/_referencetype_standard/_run_001_session_2_task_name_rest10/sub-ICC211_ses-2_task-rest10_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space_cycleGANS_preprocessed_data/_subject_id_ICC211/_referencetype_standard/_run_001_session_2_task_name_rest10/sub-ICC211_ses-2_task-rest10_dir-AP_run-001_bold_mcf_corrected_flirt_masked.nii.gz,nihpd_asym_02-05_fcgmask_2mm.nii.gz,True,True,True,1000,"(97, 116, 79, 1000)","(97, 116, 79, 1000)",107146,0,100.0,240.8102,True,0,PASS,
ICC211,2_task_name_videos,001,videos,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_ICC211/_referencetype_standard/_run_001_session_2_task_name_videos/sub-ICC211_ses-2_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space_cycleGANS_preprocessed_data/_subject_id_ICC211/_referencetype_standard/_run_001_session_2_task_name_videos/sub-ICC211_ses-2_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt_masked.nii.gz,nihpd_asym_02-05_fcgmask_2mm.nii.gz,True,True,True,485,"(97, 116, 79, 485)","(97, 116, 79, 485)",107146,0,100.0,237.6872,True,0,PASS,
ICC213,1_task_name_rest10,001,rest10,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_ICC213/_referencetype_standard/_run_001_session_1_task_name_rest10/sub-ICC213_ses-1_task-rest10_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space_cycleGANS_preprocessed_data/_subject_id_ICC213/_referencetype_standard/_run_001_session_1_task_name_rest10/sub-ICC213_ses-1_task-rest10_dir-AP_run-001_bold_mcf_corrected_flirt_masked.nii.gz,nihpd_asym_02-05_fcgmask_2mm.nii.gz,True,True,True,1000,"(97, 116, 79, 1000)","(97, 116, 79, 1000)",107146,0,100.0,247.823,True,0,PASS,
ICC213,1_task_name_videos,001,videos,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_ICC213/_referencetype_standard/_run_001_session_1_task_name_videos/sub-ICC213_ses-1_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space_cycleGANS_preprocessed_data/_subject_id_ICC213/_referencetype_standard/_run_001_session_1_task_name_videos/sub-ICC213_ses-1_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt_masked.nii.gz,nihpd_asym_02-05_fcgmask_2mm.nii.gz,True,True,True,485,"(97, 116, 79, 485)","(97, 116, 79, 485)",107146,0,100.0,249.2002,True,0,PASS,
ICC213,1_task_name_videos,002,videos,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_ICC213/_referencetype_standard/_run_002_session_1_task_name_videos/sub-ICC213_ses-1_task-videos_dir-AP_run-002_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space_cycleGANS_preprocessed_data/_subject_id_ICC213/_referencetype_standard/_run_002_session_1_task_name_videos/sub-ICC213_ses-1_task-videos_dir-AP_run-002_bold_mcf_corrected_flirt_masked.nii.gz,nihpd_asym_02-05_fcgmask_2mm.nii.gz,True,True,True,485,"(97, 116, 79, 485)","(97, 116, 79, 485)",107146,0,100.0,246.236,True,0,PASS,
ICC213,2_task_name_videos,002,videos,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_ICC213/_referencetype_standard/_run_002_session_2_task_name_videos/sub-ICC213_ses-2_task-videos_dir-AP_run-002_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space_cycleGANS_preprocessed_data/_subject_id_ICC213/_referencetype_standard/_run_002_session_2_task_name_videos/sub-ICC213_ses-2_task-videos_dir-AP_run-002_bold_mcf_corrected_flirt_masked.nii.gz,nihpd_asym_02-05_fcgmask_2mm.nii.gz,True,True,True,79,"(97, 116, 79, 79)","(97, 116, 79, 79)",107146,0,100.0,245.0148,True,0,PASS,
ICC217,1_task_name_rest10,001,rest10,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_ICC217/_referencetype_standard/_run_001_session_1_task_name_rest10/sub-ICC217_ses-1_task-rest10_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space_cycleGANS_preprocessed_data/_subject_id_ICC217/_referencetype_standard/_run_001_session_1_task_name_rest10/sub-ICC217_ses-1_task-rest10_dir-AP_run-001_bold_mcf_corrected_flirt_masked.nii.gz,nihpd_asym_02-05_fcgmask_2mm.nii.gz,True,True,True,1000,"(97, 116, 79, 1000)","(97, 116, 79, 1000)",107146,0,100.0,256.1703,True,0,PASS,
ICC217,1_task_name_videos,001,videos,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_ICC217/_referencetype_standard/_run_001_session_1_task_name_videos/sub-ICC217_ses-1_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space_cycleGANS_preprocessed_data/_subject_id_ICC217/_referencetype_standard/_run_001_session_1_task_name_videos/sub-ICC217_ses-1_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt_masked.nii.gz,nihpd_asym_02-05_fcgmask_2mm.nii.gz,True,True,True,162,"(97, 116, 79, 162)","(97, 116, 79, 162)",107146,0,100.0,286.6881,True,0,PASS,
ICC217,1_task_name_videos,002,videos,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_ICC217/_referencetype_standard/_run_002_session_1_task_name_videos/sub-ICC217_ses-1_task-videos_dir-AP_run-002_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space_cycleGANS_preprocessed_data/_subject_id_ICC217/_referencetype_standard/_run_002_session_1_task_name_videos/sub-ICC217_ses-1_task-videos_dir-AP_run-002_bold_mcf_corrected_flirt_masked.nii.gz,nihpd_asym_02-05_fcgmask_2mm.nii.gz,True,True,True,485,"(97, 116, 79, 485)","(97, 116, 79, 485)",107146,0,100.0,295.1757,True,0,PASS,
ICC217,1_task_name_videos,003,videos,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_ICC217/_referencetype_standard/_run_003_session_1_task_name_videos/sub-ICC217_ses-1_task-videos_dir-AP_run-003_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space_cycleGANS_preprocessed_data/_subject_id_ICC217/_referencetype_standard/_run_003_session_1_task_name_videos/sub-ICC217_ses-1_task-videos_dir-AP_run-003_bold_mcf_corrected_flirt_masked.nii.gz,nihpd_asym_02-05_fcgmask_2mm.nii.gz,True,True,True,485,"(97, 116, 79, 485)","(97, 116, 79, 485)",107146,0,100.0,256.7211,True,0,PASS,
