subject,session,run,order_label,segment_num,n_orders_in_run,skip,short_segment,t_r,n_volumes,first_video_onset,first_video_name,scan_start_idx,scan_end_idx,n_frames,bold_path,events_path,json_path
ICC113,1,2,D,2.0,2,False,False,0.61,485.0,151.03029879997484,moana,248.0,482.0,234.0,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_ICC113/_referencetype_standard/_run_002_session_1_task_name_videos/sub-ICC113_ses-1_task-videos_dir-AP_run-002_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC113/ses-1/func/sub-ICC113_ses-1_task-videos_dir-AP_run-002_events.tsv,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC113/ses-1/func/sub-ICC113_ses-1_task-videos_dir-AP_run-002_bold.json
ICC113A,1,1,B,1.0,2,False,False,0.61,485.0,3.926833499921486,bathsong,6.0,240.0,234.0,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_ICC113A/_referencetype_standard/_run_001_session_1_task_name_videos/sub-ICC113A_ses-1_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC113A/ses-1/func/sub-ICC113A_ses-1_task-videos_dir-AP_run-001_events.tsv,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC113A/ses-1/func/sub-ICC113A_ses-1_task-videos_dir-AP_run-001_bold.json
ICC113A,1,1,D,2.0,2,False,False,0.61,485.0,150.10116340010427,moana,246.0,480.0,234.0,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_ICC113A/_referencetype_standard/_run_001_session_1_task_name_videos/sub-ICC113A_ses-1_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC113A/ses-1/func/sub-ICC113A_ses-1_task-videos_dir-AP_run-001_events.tsv,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC113A/ses-1/func/sub-ICC113A_ses-1_task-videos_dir-AP_run-001_bold.json
ICC113A,1,2,B,1.0,2,False,False,0.61,485.0,9.057888000039384,bathsong,15.0,249.0,234.0,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_ICC113A/_referencetype_standard/_run_002_session_1_task_name_videos/sub-ICC113A_ses-1_task-videos_dir-AP_run-002_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC113A/ses-1/func/sub-ICC113A_ses-1_task-videos_dir-AP_run-002_events.tsv,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC113A/ses-1/func/sub-ICC113A_ses-1_task-videos_dir-AP_run-002_bold.json
ICC113A,1,2,D,2.0,2,False,False,0.61,485.0,149.19527480006218,moana,245.0,479.0,234.0,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_ICC113A/_referencetype_standard/_run_002_session_1_task_name_videos/sub-ICC113A_ses-1_task-videos_dir-AP_run-002_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC113A/ses-1/func/sub-ICC113A_ses-1_task-videos_dir-AP_run-002_events.tsv,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC113A/ses-1/func/sub-ICC113A_ses-1_task-videos_dir-AP_run-002_bold.json
ICC115,1,2,C,1.0,2,False,False,0.61,485.0,3.1175212000962347,new_orleans,5.0,239.0,234.0,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_ICC115/_referencetype_standard/_run_002_session_1_task_name_videos/sub-ICC115_ses-1_task-videos_dir-AP_run-002_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC115/ses-1/func/sub-ICC115_ses-1_task-videos_dir-AP_run-002_events.tsv,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC115/ses-1/func/sub-ICC115_ses-1_task-videos_dir-AP_run-002_bold.json
ICC115,1,2,A,2.0,2,False,False,0.61,485.0,143.60350869991817,minions_supermarket,235.0,469.0,234.0,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_ICC115/_referencetype_standard/_run_002_session_1_task_name_videos/sub-ICC115_ses-1_task-videos_dir-AP_run-002_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC115/ses-1/func/sub-ICC115_ses-1_task-videos_dir-AP_run-002_events.tsv,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC115/ses-1/func/sub-ICC115_ses-1_task-videos_dir-AP_run-002_bold.json
ICC117,1,1,E,1.0,2,False,False,0.61,485.0,3.743439699999726,forest,6.0,240.0,234.0,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_ICC117/_referencetype_standard/_run_001_session_1_task_name_videos/sub-ICC117_ses-1_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC117/ses-1/func/sub-ICC117_ses-1_task-videos_dir-AP_run-001_events.tsv,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC117/ses-1/func/sub-ICC117_ses-1_task-videos_dir-AP_run-001_bold.json
ICC117,1,1,D,2.0,2,False,False,0.61,485.0,150.44004309999946,moana,247.0,481.0,234.0,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_ICC117/_referencetype_standard/_run_001_session_1_task_name_videos/sub-ICC117_ses-1_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC117/ses-1/func/sub-ICC117_ses-1_task-videos_dir-AP_run-001_events.tsv,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC117/ses-1/func/sub-ICC117_ses-1_task-videos_dir-AP_run-001_bold.json
ICC117,1,2,E,1.0,2,False,False,0.61,485.0,4.84853639999892,forest,8.0,242.0,234.0,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_ICC117/_referencetype_standard/_run_002_session_1_task_name_videos/sub-ICC117_ses-1_task-videos_dir-AP_run-002_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC117/ses-1/func/sub-ICC117_ses-1_task-videos_dir-AP_run-002_events.tsv,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC117/ses-1/func/sub-ICC117_ses-1_task-videos_dir-AP_run-002_bold.json
ICC117,1,2,D,2.0,2,False,False,0.61,485.0,145.09978429999865,moana,238.0,472.0,234.0,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_ICC117/_referencetype_standard/_run_002_session_1_task_name_videos/sub-ICC117_ses-1_task-videos_dir-AP_run-002_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC117/ses-1/func/sub-ICC117_ses-1_task-videos_dir-AP_run-002_events.tsv,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC117/ses-1/func/sub-ICC117_ses-1_task-videos_dir-AP_run-002_bold.json
ICC123,1,1,A,1.0,2,False,False,0.61,485.0,3.1157082999125123,minions_supermarket,5.0,239.0,234.0,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_ICC123/_referencetype_standard/_run_001_session_1_task_name_videos/sub-ICC123_ses-1_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC123/ses-1/func/sub-ICC123_ses-1_task-videos_dir-AP_run-001_events.tsv,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC123/ses-1/func/sub-ICC123_ses-1_task-videos_dir-AP_run-001_bold.json
ICC123,1,1,F,2.0,2,False,False,0.61,485.0,149.15655210008845,dog,245.0,479.0,234.0,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_ICC123/_referencetype_standard/_run_001_session_1_task_name_videos/sub-ICC123_ses-1_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC123/ses-1/func/sub-ICC123_ses-1_task-videos_dir-AP_run-001_events.tsv,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC123/ses-1/func/sub-ICC123_ses-1_task-videos_dir-AP_run-001_bold.json
ICC123,1,2,A,1.0,2,False,False,0.61,485.0,3.9033878000918776,minions_supermarket,6.0,240.0,234.0,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_ICC123/_referencetype_standard/_run_002_session_1_task_name_videos/sub-ICC123_ses-1_task-videos_dir-AP_run-002_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC123/ses-1/func/sub-ICC123_ses-1_task-videos_dir-AP_run-002_events.tsv,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC123/ses-1/func/sub-ICC123_ses-1_task-videos_dir-AP_run-002_bold.json
ICC123,1,2,F,2.0,2,False,False,0.61,485.0,145.0616339999251,dog,238.0,472.0,234.0,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_ICC123/_referencetype_standard/_run_002_session_1_task_name_videos/sub-ICC123_ses-1_task-videos_dir-AP_run-002_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC123/ses-1/func/sub-ICC123_ses-1_task-videos_dir-AP_run-002_events.tsv,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC123/ses-1/func/sub-ICC123_ses-1_task-videos_dir-AP_run-002_bold.json
ICC125,1,1,B,1.0,2,False,False,0.61,485.0,3.910229899920523,bathsong,6.0,240.0,234.0,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_ICC125/_referencetype_standard/_run_001_session_1_task_name_videos/sub-ICC125_ses-1_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC125/ses-1/func/sub-ICC125_ses-1_task-videos_dir-AP_run-001_events.tsv,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC125/ses-1/func/sub-ICC125_ses-1_task-videos_dir-AP_run-001_bold.json
ICC125,1,1,D,2.0,2,False,False,0.61,485.0,145.86957899993286,moana,239.0,473.0,234.0,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_ICC125/_referencetype_standard/_run_001_session_1_task_name_videos/sub-ICC125_ses-1_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC125/ses-1/func/sub-ICC125_ses-1_task-videos_dir-AP_run-001_events.tsv,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC125/ses-1/func/sub-ICC125_ses-1_task-videos_dir-AP_run-001_bold.json
ICC125,2,1,B,1.0,2,False,False,0.61,485.0,3.1189683999400586,bathsong,5.0,239.0,234.0,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_ICC125/_referencetype_standard/_run_001_session_2_task_name_videos/sub-ICC125_ses-2_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC125/ses-2/func/sub-ICC125_ses-2_task-videos_dir-AP_run-001_events.tsv,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC125/ses-2/func/sub-ICC125_ses-2_task-videos_dir-AP_run-001_bold.json
ICC125,2,1,D,2.0,2,False,False,0.61,485.0,144.0520037999377,moana,236.0,470.0,234.0,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_ICC125/_referencetype_standard/_run_001_session_2_task_name_videos/sub-ICC125_ses-2_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC125/ses-2/func/sub-ICC125_ses-2_task-videos_dir-AP_run-001_events.tsv,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC125/ses-2/func/sub-ICC125_ses-2_task-videos_dir-AP_run-001_bold.json
ICC125,1,2,B,1.0,2,False,False,0.61,485.0,3.910154600162059,bathsong,6.0,240.0,234.0,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_ICC125/_referencetype_standard/_run_002_session_1_task_name_videos/sub-ICC125_ses-1_task-videos_dir-AP_run-002_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC125/ses-1/func/sub-ICC125_ses-1_task-videos_dir-AP_run-002_events.tsv,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC125/ses-1/func/sub-ICC125_ses-1_task-videos_dir-AP_run-002_bold.json
ICC125,1,2,D,2.0,2,False,False,0.61,485.0,146.09701990010217,moana,240.0,474.0,234.0,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_ICC125/_referencetype_standard/_run_002_session_1_task_name_videos/sub-ICC125_ses-1_task-videos_dir-AP_run-002_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC125/ses-1/func/sub-ICC125_ses-1_task-videos_dir-AP_run-002_events.tsv,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC125/ses-1/func/sub-ICC125_ses-1_task-videos_dir-AP_run-002_bold.json
ICC127,1,1,A,1.0,2,False,False,0.61,485.0,8.902056200000516,minions_supermarket,15.0,249.0,234.0,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_ICC127/_referencetype_standard/_run_001_session_1_task_name_videos/sub-ICC127_ses-1_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC127/ses-1/func/sub-ICC127_ses-1_task-videos_dir-AP_run-001_events.tsv,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC127/ses-1/func/sub-ICC127_ses-1_task-videos_dir-AP_run-001_bold.json
ICC127,1,1,F,2.0,2,False,False,0.61,485.0,151.13463860000047,dog,248.0,482.0,234.0,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_ICC127/_referencetype_standard/_run_001_session_1_task_name_videos/sub-ICC127_ses-1_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC127/ses-1/func/sub-ICC127_ses-1_task-videos_dir-AP_run-001_events.tsv,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC127/ses-1/func/sub-ICC127_ses-1_task-videos_dir-AP_run-001_bold.json
ICC127,2,1,A,1.0,2,False,False,0.61,485.0,3.111320799998793,minions_supermarket,5.0,239.0,234.0,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_ICC127/_referencetype_standard/_run_001_session_2_task_name_videos/sub-ICC127_ses-2_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC127/ses-2/func/sub-ICC127_ses-2_task-videos_dir-AP_run-001_events.tsv,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC127/ses-2/func/sub-ICC127_ses-2_task-videos_dir-AP_run-001_bold.json
ICC127,2,1,F,2.0,2,False,False,0.61,485.0,143.58056679999936,dog,235.0,469.0,234.0,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_ICC127/_referencetype_standard/_run_001_session_2_task_name_videos/sub-ICC127_ses-2_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC127/ses-2/func/sub-ICC127_ses-2_task-videos_dir-AP_run-001_events.tsv,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC127/ses-2/func/sub-ICC127_ses-2_task-videos_dir-AP_run-001_bold.json
ICC127,1,2,A,1.0,1,False,False,0.61,293.0,8.889580499999283,minions_supermarket,15.0,249.0,234.0,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_ICC127/_referencetype_standard/_run_002_session_1_task_name_videos/sub-ICC127_ses-1_task-videos_dir-AP_run-002_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC127/ses-1/func/sub-ICC127_ses-1_task-videos_dir-AP_run-002_events.tsv,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC127/ses-1/func/sub-ICC127_ses-1_task-videos_dir-AP_run-002_bold.json
ICC127,1,2,F,2.0,1,False,True,0.61,293.0,149.30275279999842,dog,245.0,293.0,48.0,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_ICC127/_referencetype_standard/_run_002_session_1_task_name_videos/sub-ICC127_ses-1_task-videos_dir-AP_run-002_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC127/ses-1/func/sub-ICC127_ses-1_task-videos_dir-AP_run-002_events.tsv,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC127/ses-1/func/sub-ICC127_ses-1_task-videos_dir-AP_run-002_bold.json
ICC127,2,2,A,1.0,2,False,False,0.61,485.0,3.1117065000034927,minions_supermarket,5.0,239.0,234.0,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_ICC127/_referencetype_standard/_run_002_session_2_task_name_videos/sub-ICC127_ses-2_task-videos_dir-AP_run-002_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC127/ses-2/func/sub-ICC127_ses-2_task-videos_dir-AP_run-002_events.tsv,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC127/ses-2/func/sub-ICC127_ses-2_task-videos_dir-AP_run-002_bold.json
ICC127,2,2,F,2.0,2,False,False,0.61,485.0,143.3794031000034,dog,235.0,469.0,234.0,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_ICC127/_referencetype_standard/_run_002_session_2_task_name_videos/sub-ICC127_ses-2_task-videos_dir-AP_run-002_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC127/ses-2/func/sub-ICC127_ses-2_task-videos_dir-AP_run-002_events.tsv,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC127/ses-2/func/sub-ICC127_ses-2_task-videos_dir-AP_run-002_bold.json
ICC127A,1,1,A,1.0,2,False,False,0.61,485.0,3.2478804998099804,minions_supermarket,5.0,239.0,234.0,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_ICC127A/_referencetype_standard/_run_001_session_1_task_name_videos/sub-ICC127A_ses-1_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC127A/ses-1/func/sub-ICC127A_ses-1_task-videos_dir-AP_run-001_events.tsv,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC127A/ses-1/func/sub-ICC127A_ses-1_task-videos_dir-AP_run-001_bold.json
ICC127A,1,1,F,2.0,2,False,False,0.61,485.0,149.41062630014494,dog,245.0,479.0,234.0,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_ICC127A/_referencetype_standard/_run_001_session_1_task_name_videos/sub-ICC127A_ses-1_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC127A/ses-1/func/sub-ICC127A_ses-1_task-videos_dir-AP_run-001_events.tsv,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC127A/ses-1/func/sub-ICC127A_ses-1_task-videos_dir-AP_run-001_bold.json
ICC131,1,1,B,1.0,2,False,False,0.61,485.0,4.532661500037648,bathsong,7.0,241.0,234.0,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_ICC131/_referencetype_standard/_run_001_session_1_task_name_videos/sub-ICC131_ses-1_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC131/ses-1/func/sub-ICC131_ses-1_task-videos_dir-AP_run-001_events.tsv,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC131/ses-1/func/sub-ICC131_ses-1_task-videos_dir-AP_run-001_bold.json
ICC131,1,1,A,2.0,2,False,False,0.61,485.0,146.40279989992268,minions_supermarket,240.0,474.0,234.0,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_ICC131/_referencetype_standard/_run_001_session_1_task_name_videos/sub-ICC131_ses-1_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC131/ses-1/func/sub-ICC131_ses-1_task-videos_dir-AP_run-001_events.tsv,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC131/ses-1/func/sub-ICC131_ses-1_task-videos_dir-AP_run-001_bold.json
ICC131,2,1,B,1.0,1,False,False,0.61,405.0,3.812511500087567,bathsong,6.0,240.0,234.0,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_ICC131/_referencetype_standard/_run_001_session_2_task_name_videos/sub-ICC131_ses-2_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC131/ses-2/func/sub-ICC131_ses-2_task-videos_dir-AP_run-001_events.tsv,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC131/ses-2/func/sub-ICC131_ses-2_task-videos_dir-AP_run-001_bold.json
ICC131,2,1,A,2.0,1,False,True,0.61,405.0,145.47993520007003,minions_supermarket,238.0,405.0,167.0,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_ICC131/_referencetype_standard/_run_001_session_2_task_name_videos/sub-ICC131_ses-2_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC131/ses-2/func/sub-ICC131_ses-2_task-videos_dir-AP_run-001_events.tsv,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC131/ses-2/func/sub-ICC131_ses-2_task-videos_dir-AP_run-001_bold.json
ICC131,1,2,B,1.0,2,False,False,0.61,485.0,3.819994800025597,bathsong,6.0,240.0,234.0,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_ICC131/_referencetype_standard/_run_002_session_1_task_name_videos/sub-ICC131_ses-1_task-videos_dir-AP_run-002_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC131/ses-1/func/sub-ICC131_ses-1_task-videos_dir-AP_run-002_events.tsv,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC131/ses-1/func/sub-ICC131_ses-1_task-videos_dir-AP_run-002_bold.json
